DEBUG:root:BVHBuilder: prepare mesh, esc: True
DEBUG:root:BVHBuilder: build node. №269, primitives: 1
DEBUG:root:BVHBuilder: build node. №267, primitives: 0
DEBUG:root:BVHBuilder: build node. №263, primitives: 0
DEBUG:root:BVHBuilder: build node. №272, primitives: 1
DEBUG:root:BVHBuilder: build node. №273, primitives: 1
DEBUG:root:BVHBuilder: build node. №271, primitives: 0
DEBUG:root:BVHBuilder: build node. №274, primitives: 1
DEBUG:root:BVHBuilder: build node. №270, primitives: 0
DEBUG:root:BVHBuilder: build node. №262, primitives: 0
DEBUG:root:BVHBuilder: build node. №276, primitives: 1
DEBUG:root:BVHBuilder: build node. №278, primitives: 1
DEBUG:root:BVHBuilder: build node. №279, primitives: 1
DEBUG:root:BVHBuilder: build node. №277, primitives: 0
DEBUG:root:BVHBuilder: build node. №275, primitives: 0
DEBUG:root:BVHBuilder: build node. №261, primitives: 0
DEBUG:root:BVHBuilder: build node. №243, primitives: 0
DEBUG:root:BVHBuilder: build node. №209, primitives: 0
DEBUG:root:BVHBuilder: build node. №137, primitives: 0
DEBUG:root:BVHBuilder: build node. №1, primitives: 0
DEBUG:root:BVHBuilder: build node. №288, primitives: 1
DEBUG:root:BVHBuilder: build node. №289, primitives: 1
DEBUG:root:BVHBuilder: build node. №287, primitives: 0
DEBUG:root:BVHBuilder: build node. №290, primitives: 1
DEBUG:root:BVHBuilder: build node. №286, primitives: 0
DEBUG:root:BVHBuilder: build node. №293, primitives: 1
DEBUG:root:BVHBuilder: build node. №294, primitives: 1
DEBUG:root:BVHBuilder: build node. №292, primitives: 0
DEBUG:root:BVHBuilder: build node. №295, primitives: 1
DEBUG:root:BVHBuilder: build node. №291, primitives: 0
DEBUG:root:BVHBuilder: build node. №285, primitives: 0
DEBUG:root:BVHBuilder: build node. №298, primitives: 1
DEBUG:root:BVHBuilder: build node. №300, primitives: 1
DEBUG:root:BVHBuilder: build node. №301, primitives: 1
DEBUG:root:BVHBuilder: build node. №299, primitives: 0
DEBUG:root:BVHBuilder: build node. №297, primitives: 0
DEBUG:root:BVHBuilder: build node. №303, primitives: 1
DEBUG:root:BVHBuilder: build node. №306, primitives: 1
DEBUG:root:BVHBuilder: build node. №307, primitives: 1
DEBUG:root:BVHBuilder: build node. №305, primitives: 0
DEBUG:root:BVHBuilder: build node. №309, primitives: 1
DEBUG:root:BVHBuilder: build node. №310, primitives: 1
DEBUG:root:BVHBuilder: build node. №308, primitives: 0
DEBUG:root:BVHBuilder: build node. №304, primitives: 0
DEBUG:root:BVHBuilder: build node. №302, primitives: 0
DEBUG:root:BVHBuilder: build node. №296, primitives: 0
DEBUG:root:BVHBuilder: build node. №284, primitives: 0
DEBUG:root:BVHBuilder: build node. №315, primitives: 1
DEBUG:root:BVHBuilder: build node. №316, primitives: 1
DEBUG:root:BVHBuilder: build node. №314, primitives: 0
DEBUG:root:BVHBuilder: build node. №319, primitives: 1
DEBUG:root:BVHBuilder: build node. №320, primitives: 1
DEBUG:root:BVHBuilder: build node. №318, primitives: 0
DEBUG:root:BVHBuilder: build node. №322, primitives: 1
DEBUG:root:BVHBuilder: build node. №323, primitives: 1
DEBUG:root:BVHBuilder: build node. №321, primitives: 0
DEBUG:root:BVHBuilder: build node. №317, primitives: 0
DEBUG:root:BVHBuilder: build node. №313, primitives: 0
DEBUG:root:BVHBuilder: build node. №325, primitives: 1
DEBUG:root:BVHBuilder: build node. №327, primitives: 1
DEBUG:root:BVHBuilder: build node. №328, primitives: 1
DEBUG:root:BVHBuilder: build node. №326, primitives: 0
DEBUG:root:BVHBuilder: build node. №324, primitives: 0
DEBUG:root:BVHBuilder: build node. №312, primitives: 0
DEBUG:root:BVHBuilder: build node. №330, primitives: 1
DEBUG:root:BVHBuilder: build node. №333, primitives: 1
DEBUG:root:BVHBuilder: build node. №334, primitives: 1
DEBUG:root:BVHBuilder: build node. №332, primitives: 0
DEBUG:root:BVHBuilder: build node. №335, primitives: 1
DEBUG:root:BVHBuilder: build node. №331, primitives: 0
DEBUG:root:BVHBuilder: build node. №329, primitives: 0
DEBUG:root:BVHBuilder: build node. №311, primitives: 0
DEBUG:root:BVHBuilder: build node. №283, primitives: 0
DEBUG:root:BVHBuilder: build node. №340, primitives: 1
DEBUG:root:BVHBuilder: build node. №341, primitives: 1
DEBUG:root:BVHBuilder: build node. №339, primitives: 0
DEBUG:root:BVHBuilder: build node. №343, primitives: 1
DEBUG:root:BVHBuilder: build node. №344, primitives: 1
DEBUG:root:BVHBuilder: build node. №342, primitives: 0
DEBUG:root:BVHBuilder: build node. №338, primitives: 0
DEBUG:root:BVHBuilder: build node. №347, primitives: 1
DEBUG:root:BVHBuilder: build node. №348, primitives: 1
DEBUG:root:BVHBuilder: build node. №346, primitives: 0
DEBUG:root:BVHBuilder: build node. №350, primitives: 1
DEBUG:root:BVHBuilder: build node. №352, primitives: 1
DEBUG:root:BVHBuilder: build node. №353, primitives: 1
DEBUG:root:BVHBuilder: build node. №351, primitives: 0
DEBUG:root:BVHBuilder: build node. №349, primitives: 0
DEBUG:root:BVHBuilder: build node. №345, primitives: 0
DEBUG:root:BVHBuilder: build node. №337, primitives: 0
DEBUG:root:BVHBuilder: build node. №358, primitives: 1
DEBUG:root:BVHBuilder: build node. №359, primitives: 1
DEBUG:root:BVHBuilder: build node. №357, primitives: 0
DEBUG:root:BVHBuilder: build node. №360, primitives: 1
DEBUG:root:BVHBuilder: build node. №356, primitives: 0
DEBUG:root:BVHBuilder: build node. №362, primitives: 1
DEBUG:root:BVHBuilder: build node. №363, primitives: 1
DEBUG:root:BVHBuilder: build node. №361, primitives: 0
DEBUG:root:BVHBuilder: build node. №355, primitives: 0
DEBUG:root:BVHBuilder: build node. №366, primitives: 1
DEBUG:root:BVHBuilder: build node. №367, primitives: 1
DEBUG:root:BVHBuilder: build node. №365, primitives: 0
DEBUG:root:BVHBuilder: build node. №370, primitives: 1
DEBUG:root:BVHBuilder: build node. №371, primitives: 1
DEBUG:root:BVHBuilder: build node. №369, primitives: 0
DEBUG:root:BVHBuilder: build node. №372, primitives: 1
DEBUG:root:BVHBuilder: build node. №368, primitives: 0
DEBUG:root:BVHBuilder: build node. №364, primitives: 0
DEBUG:root:BVHBuilder: build node. №354, primitives: 0
DEBUG:root:BVHBuilder: build node. №336, primitives: 0
DEBUG:root:BVHBuilder: build node. №282, primitives: 0
DEBUG:root:BVHBuilder: build node. №378, primitives: 1
DEBUG:root:BVHBuilder: build node. №380, primitives: 1
DEBUG:root:BVHBuilder: build node. №381, primitives: 1
DEBUG:root:BVHBuilder: build node. №379, primitives: 0
DEBUG:root:BVHBuilder: build node. №377, primitives: 0
DEBUG:root:BVHBuilder: build node. №383, primitives: 1
DEBUG:root:BVHBuilder: build node. №386, primitives: 1
DEBUG:root:BVHBuilder: build node. №387, primitives: 1
DEBUG:root:BVHBuilder: build node. №385, primitives: 0
DEBUG:root:BVHBuilder: build node. №389, primitives: 1
DEBUG:root:BVHBuilder: build node. №390, primitives: 1
DEBUG:root:BVHBuilder: build node. №388, primitives: 0
DEBUG:root:BVHBuilder: build node. №384, primitives: 0
DEBUG:root:BVHBuilder: build node. №382, primitives: 0
DEBUG:root:BVHBuilder: build node. №376, primitives: 0
DEBUG:root:BVHBuilder: build node. №393, primitives: 1
DEBUG:root:BVHBuilder: build node. №395, primitives: 1
DEBUG:root:BVHBuilder: build node. №396, primitives: 1
DEBUG:root:BVHBuilder: build node. №394, primitives: 0
DEBUG:root:BVHBuilder: build node. №392, primitives: 0
DEBUG:root:BVHBuilder: build node. №399, primitives: 1
DEBUG:root:BVHBuilder: build node. №400, primitives: 1
DEBUG:root:BVHBuilder: build node. №398, primitives: 0
DEBUG:root:BVHBuilder: build node. №401, primitives: 1
DEBUG:root:BVHBuilder: build node. №397, primitives: 0
DEBUG:root:BVHBuilder: build node. №391, primitives: 0
DEBUG:root:BVHBuilder: build node. №375, primitives: 0
DEBUG:root:BVHBuilder: build node. №404, primitives: 1
DEBUG:root:BVHBuilder: build node. №407, primitives: 1
DEBUG:root:BVHBuilder: build node. №408, primitives: 1
DEBUG:root:BVHBuilder: build node. №406, primitives: 0
DEBUG:root:BVHBuilder: build node. №409, primitives: 1
DEBUG:root:BVHBuilder: build node. №405, primitives: 0
DEBUG:root:BVHBuilder: build node. №403, primitives: 0
DEBUG:root:BVHBuilder: build node. №414, primitives: 1
DEBUG:root:BVHBuilder: build node. №415, primitives: 1
DEBUG:root:BVHBuilder: build node. №413, primitives: 0
DEBUG:root:BVHBuilder: build node. №417, primitives: 1
DEBUG:root:BVHBuilder: build node. №418, primitives: 1
DEBUG:root:BVHBuilder: build node. №416, primitives: 0
DEBUG:root:BVHBuilder: build node. №412, primitives: 0
DEBUG:root:BVHBuilder: build node. №420, primitives: 1
DEBUG:root:BVHBuilder: build node. №421, primitives: 1
DEBUG:root:BVHBuilder: build node. №419, primitives: 0
DEBUG:root:BVHBuilder: build node. №411, primitives: 0
DEBUG:root:BVHBuilder: build node. №423, primitives: 1
DEBUG:root:BVHBuilder: build node. №425, primitives: 1
DEBUG:root:BVHBuilder: build node. №426, primitives: 1
DEBUG:root:BVHBuilder: build node. №424, primitives: 0
DEBUG:root:BVHBuilder: build node. №422, primitives: 0
DEBUG:root:BVHBuilder: build node. №410, primitives: 0
DEBUG:root:BVHBuilder: build node. №402, primitives: 0
DEBUG:root:BVHBuilder: build node. №374, primitives: 0
DEBUG:root:BVHBuilder: build node. №431, primitives: 1
DEBUG:root:BVHBuilder: build node. №432, primitives: 1
DEBUG:root:BVHBuilder: build node. №430, primitives: 0
DEBUG:root:BVHBuilder: build node. №434, primitives: 1
DEBUG:root:BVHBuilder: build node. №435, primitives: 1
DEBUG:root:BVHBuilder: build node. №433, primitives: 0
DEBUG:root:BVHBuilder: build node. №429, primitives: 0
DEBUG:root:BVHBuilder: build node. №438, primitives: 1
DEBUG:root:BVHBuilder: build node. №439, primitives: 1
DEBUG:root:BVHBuilder: build node. №437, primitives: 0
DEBUG:root:BVHBuilder: build node. №442, primitives: 1
DEBUG:root:BVHBuilder: build node. №443, primitives: 1
DEBUG:root:BVHBuilder: build node. №441, primitives: 0
DEBUG:root:BVHBuilder: build node. №444, primitives: 1
DEBUG:root:BVHBuilder: build node. №440, primitives: 0
DEBUG:root:BVHBuilder: build node. №436, primitives: 0
DEBUG:root:BVHBuilder: build node. №428, primitives: 0
DEBUG:root:BVHBuilder: build node. №449, primitives: 1
DEBUG:root:BVHBuilder: build node. №450, primitives: 1
DEBUG:root:BVHBuilder: build node. №448, primitives: 0
DEBUG:root:BVHBuilder: build node. №451, primitives: 1
DEBUG:root:BVHBuilder: build node. №447, primitives: 0
DEBUG:root:BVHBuilder: build node. №453, primitives: 1
DEBUG:root:BVHBuilder: build node. №454, primitives: 1
DEBUG:root:BVHBuilder: build node. №452, primitives: 0
DEBUG:root:BVHBuilder: build node. №446, primitives: 0
DEBUG:root:BVHBuilder: build node. №457, primitives: 1
DEBUG:root:BVHBuilder: build node. №458, primitives: 1
DEBUG:root:BVHBuilder: build node. №456, primitives: 0
DEBUG:root:BVHBuilder: build node. №461, primitives: 1
DEBUG:root:BVHBuilder: build node. №462, primitives: 1
DEBUG:root:BVHBuilder: build node. №460, primitives: 0
DEBUG:root:BVHBuilder: build node. №463, primitives: 1
DEBUG:root:BVHBuilder: build node. №459, primitives: 0
DEBUG:root:BVHBuilder: build node. №455, primitives: 0
DEBUG:root:BVHBuilder: build node. №445, primitives: 0
DEBUG:root:BVHBuilder: build node. №427, primitives: 0
DEBUG:root:BVHBuilder: build node. №373, primitives: 0
DEBUG:root:BVHBuilder: build node. №281, primitives: 0
DEBUG:root:BVHBuilder: build node. №470, primitives: 1
DEBUG:root:BVHBuilder: build node. №471, primitives: 1
DEBUG:root:BVHBuilder: build node. №469, primitives: 0
DEBUG:root:BVHBuilder: build node. №474, primitives: 1
DEBUG:root:BVHBuilder: build node. №475, primitives: 1
DEBUG:root:BVHBuilder: build node. №473, primitives: 0
DEBUG:root:BVHBuilder: build node. №477, primitives: 1
DEBUG:root:BVHBuilder: build node. №478, primitives: 1
DEBUG:root:BVHBuilder: build node. №476, primitives: 0
DEBUG:root:BVHBuilder: build node. №472, primitives: 0
DEBUG:root:BVHBuilder: build node. №468, primitives: 0
DEBUG:root:BVHBuilder: build node. №482, primitives: 1
DEBUG:root:BVHBuilder: build node. №483, primitives: 1
DEBUG:root:BVHBuilder: build node. №481, primitives: 0
DEBUG:root:BVHBuilder: build node. №485, primitives: 1
DEBUG:root:BVHBuilder: build node. №486, primitives: 1
DEBUG:root:BVHBuilder: build node. №484, primitives: 0
DEBUG:root:BVHBuilder: build node. №480, primitives: 0
DEBUG:root:BVHBuilder: build node. №489, primitives: 1
DEBUG:root:BVHBuilder: build node. №490, primitives: 1
DEBUG:root:BVHBuilder: build node. №488, primitives: 0
DEBUG:root:BVHBuilder: build node. №491, primitives: 1
DEBUG:root:BVHBuilder: build node. №487, primitives: 0
DEBUG:root:BVHBuilder: build node. №479, primitives: 0
DEBUG:root:BVHBuilder: build node. №467, primitives: 0
DEBUG:root:BVHBuilder: build node. №496, primitives: 1
DEBUG:root:BVHBuilder: build node. №497, primitives: 1
DEBUG:root:BVHBuilder: build node. №495, primitives: 0
DEBUG:root:BVHBuilder: build node. №498, primitives: 1
DEBUG:root:BVHBuilder: build node. №494, primitives: 0
DEBUG:root:BVHBuilder: build node. №500, primitives: 1
DEBUG:root:BVHBuilder: build node. №501, primitives: 1
DEBUG:root:BVHBuilder: build node. №499, primitives: 0
DEBUG:root:BVHBuilder: build node. №493, primitives: 0
DEBUG:root:BVHBuilder: build node. №504, primitives: 1
DEBUG:root:BVHBuilder: build node. №506, primitives: 1
DEBUG:root:BVHBuilder: build node. №507, primitives: 1
DEBUG:root:BVHBuilder: build node. №505, primitives: 0
DEBUG:root:BVHBuilder: build node. №503, primitives: 0
DEBUG:root:BVHBuilder: build node. №509, primitives: 1
DEBUG:root:BVHBuilder: build node. №510, primitives: 1
DEBUG:root:BVHBuilder: build node. №508, primitives: 0
DEBUG:root:BVHBuilder: build node. №502, primitives: 0
DEBUG:root:BVHBuilder: build node. №492, primitives: 0
DEBUG:root:BVHBuilder: build node. №466, primitives: 0
DEBUG:root:BVHBuilder: build node. №516, primitives: 1
DEBUG:root:BVHBuilder: build node. №517, primitives: 1
DEBUG:root:BVHBuilder: build node. №515, primitives: 0
DEBUG:root:BVHBuilder: build node. №518, primitives: 1
DEBUG:root:BVHBuilder: build node. №514, primitives: 0
DEBUG:root:BVHBuilder: build node. №520, primitives: 1
DEBUG:root:BVHBuilder: build node. №521, primitives: 1
DEBUG:root:BVHBuilder: build node. №519, primitives: 0
DEBUG:root:BVHBuilder: build node. №513, primitives: 0
DEBUG:root:BVHBuilder: build node. №524, primitives: 1
DEBUG:root:BVHBuilder: build node. №525, primitives: 1
DEBUG:root:BVHBuilder: build node. №523, primitives: 0
DEBUG:root:BVHBuilder: build node. №528, primitives: 1
DEBUG:root:BVHBuilder: build node. №529, primitives: 1
DEBUG:root:BVHBuilder: build node. №527, primitives: 0
DEBUG:root:BVHBuilder: build node. №530, primitives: 1
DEBUG:root:BVHBuilder: build node. №526, primitives: 0
DEBUG:root:BVHBuilder: build node. №522, primitives: 0
DEBUG:root:BVHBuilder: build node. №512, primitives: 0
DEBUG:root:BVHBuilder: build node. №534, primitives: 1
DEBUG:root:BVHBuilder: build node. №535, primitives: 1
DEBUG:root:BVHBuilder: build node. №533, primitives: 0
DEBUG:root:BVHBuilder: build node. №537, primitives: 1
DEBUG:root:BVHBuilder: build node. №538, primitives: 1
DEBUG:root:BVHBuilder: build node. №536, primitives: 0
DEBUG:root:BVHBuilder: build node. №532, primitives: 0
DEBUG:root:BVHBuilder: build node. №541, primitives: 1
DEBUG:root:BVHBuilder: build node. №543, primitives: 1
DEBUG:root:BVHBuilder: build node. №545, primitives: 1
DEBUG:root:BVHBuilder: build node. №546, primitives: 1
DEBUG:root:BVHBuilder: build node. №544, primitives: 0
DEBUG:root:BVHBuilder: build node. №542, primitives: 0
DEBUG:root:BVHBuilder: build node. №540, primitives: 0
DEBUG:root:BVHBuilder: build node. №549, primitives: 1
DEBUG:root:BVHBuilder: build node. №550, primitives: 1
DEBUG:root:BVHBuilder: build node. №548, primitives: 0
DEBUG:root:BVHBuilder: build node. №551, primitives: 1
DEBUG:root:BVHBuilder: build node. №547, primitives: 0
DEBUG:root:BVHBuilder: build node. №539, primitives: 0
DEBUG:root:BVHBuilder: build node. №531, primitives: 0
DEBUG:root:BVHBuilder: build node. №511, primitives: 0
DEBUG:root:BVHBuilder: build node. №465, primitives: 0
DEBUG:root:BVHBuilder: build node. №558, primitives: 1
DEBUG:root:BVHBuilder: build node. №559, primitives: 1
DEBUG:root:BVHBuilder: build node. №557, primitives: 0
DEBUG:root:BVHBuilder: build node. №561, primitives: 1
DEBUG:root:BVHBuilder: build node. №562, primitives: 1
DEBUG:root:BVHBuilder: build node. №560, primitives: 0
DEBUG:root:BVHBuilder: build node. №556, primitives: 0
DEBUG:root:BVHBuilder: build node. №564, primitives: 1
DEBUG:root:BVHBuilder: build node. №565, primitives: 1
DEBUG:root:BVHBuilder: build node. №563, primitives: 0
DEBUG:root:BVHBuilder: build node. №555, primitives: 0
DEBUG:root:BVHBuilder: build node. №569, primitives: 1
DEBUG:root:BVHBuilder: build node. №570, primitives: 1
DEBUG:root:BVHBuilder: build node. №568, primitives: 0
DEBUG:root:BVHBuilder: build node. №571, primitives: 1
DEBUG:root:BVHBuilder: build node. №567, primitives: 0
DEBUG:root:BVHBuilder: build node. №574, primitives: 1
DEBUG:root:BVHBuilder: build node. №575, primitives: 1
DEBUG:root:BVHBuilder: build node. №573, primitives: 0
DEBUG:root:BVHBuilder: build node. №577, primitives: 1
DEBUG:root:BVHBuilder: build node. №578, primitives: 1
DEBUG:root:BVHBuilder: build node. №576, primitives: 0
DEBUG:root:BVHBuilder: build node. №572, primitives: 0
DEBUG:root:BVHBuilder: build node. №566, primitives: 0
DEBUG:root:BVHBuilder: build node. №554, primitives: 0
DEBUG:root:BVHBuilder: build node. №582, primitives: 1
DEBUG:root:BVHBuilder: build node. №584, primitives: 1
DEBUG:root:BVHBuilder: build node. №585, primitives: 1
DEBUG:root:BVHBuilder: build node. №583, primitives: 0
DEBUG:root:BVHBuilder: build node. №581, primitives: 0
DEBUG:root:BVHBuilder: build node. №587, primitives: 1
DEBUG:root:BVHBuilder: build node. №588, primitives: 1
DEBUG:root:BVHBuilder: build node. №586, primitives: 0
DEBUG:root:BVHBuilder: build node. №580, primitives: 0
DEBUG:root:BVHBuilder: build node. №591, primitives: 1
DEBUG:root:BVHBuilder: build node. №593, primitives: 1
DEBUG:root:BVHBuilder: build node. №594, primitives: 1
DEBUG:root:BVHBuilder: build node. №592, primitives: 0
DEBUG:root:BVHBuilder: build node. №590, primitives: 0
DEBUG:root:BVHBuilder: build node. №596, primitives: 1
DEBUG:root:BVHBuilder: build node. №597, primitives: 1
DEBUG:root:BVHBuilder: build node. №595, primitives: 0
DEBUG:root:BVHBuilder: build node. №589, primitives: 0
DEBUG:root:BVHBuilder: build node. №579, primitives: 0
DEBUG:root:BVHBuilder: build node. №553, primitives: 0
DEBUG:root:BVHBuilder: build node. №603, primitives: 1
DEBUG:root:BVHBuilder: build node. №604, primitives: 1
DEBUG:root:BVHBuilder: build node. №602, primitives: 0
DEBUG:root:BVHBuilder: build node. №605, primitives: 1
DEBUG:root:BVHBuilder: build node. №601, primitives: 0
DEBUG:root:BVHBuilder: build node. №607, primitives: 1
DEBUG:root:BVHBuilder: build node. №608, primitives: 1
DEBUG:root:BVHBuilder: build node. №606, primitives: 0
DEBUG:root:BVHBuilder: build node. №600, primitives: 0
DEBUG:root:BVHBuilder: build node. №611, primitives: 1
DEBUG:root:BVHBuilder: build node. №612, primitives: 1
DEBUG:root:BVHBuilder: build node. №610, primitives: 0
DEBUG:root:BVHBuilder: build node. №615, primitives: 1
DEBUG:root:BVHBuilder: build node. №616, primitives: 1
DEBUG:root:BVHBuilder: build node. №614, primitives: 0
DEBUG:root:BVHBuilder: build node. №617, primitives: 1
DEBUG:root:BVHBuilder: build node. №613, primitives: 0
DEBUG:root:BVHBuilder: build node. №609, primitives: 0
DEBUG:root:BVHBuilder: build node. №599, primitives: 0
DEBUG:root:BVHBuilder: build node. №621, primitives: 1
DEBUG:root:BVHBuilder: build node. №623, primitives: 1
DEBUG:root:BVHBuilder: build node. №625, primitives: 1
DEBUG:root:BVHBuilder: build node. №626, primitives: 1
DEBUG:root:BVHBuilder: build node. №624, primitives: 0
DEBUG:root:BVHBuilder: build node. №622, primitives: 0
DEBUG:root:BVHBuilder: build node. №620, primitives: 0
DEBUG:root:BVHBuilder: build node. №629, primitives: 1
DEBUG:root:BVHBuilder: build node. №630, primitives: 1
DEBUG:root:BVHBuilder: build node. №628, primitives: 0
DEBUG:root:BVHBuilder: build node. №631, primitives: 1
DEBUG:root:BVHBuilder: build node. №627, primitives: 0
DEBUG:root:BVHBuilder: build node. №619, primitives: 0
DEBUG:root:BVHBuilder: build node. №634, primitives: 1
DEBUG:root:BVHBuilder: build node. №635, primitives: 1
DEBUG:root:BVHBuilder: build node. №633, primitives: 0
DEBUG:root:BVHBuilder: build node. №637, primitives: 1
DEBUG:root:BVHBuilder: build node. №638, primitives: 1
DEBUG:root:BVHBuilder: build node. №636, primitives: 0
DEBUG:root:BVHBuilder: build node. №632, primitives: 0
DEBUG:root:BVHBuilder: build node. №618, primitives: 0
DEBUG:root:BVHBuilder: build node. №598, primitives: 0
DEBUG:root:BVHBuilder: build node. №552, primitives: 0
DEBUG:root:BVHBuilder: build node. №464, primitives: 0
DEBUG:root:BVHBuilder: build node. №280, primitives: 0
DEBUG:root:BVHBuilder: build node. №0, primitives: 0
DEBUG:root:BVHBuilder: build root node. №0, primitives: [], total nodes: 638
